Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation,season,league_home_avg,league_away_avg,HomeTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_goals_5avg,AwayTeam_win_pct,h2h_goal_diff
2014-08-30,Toulouse,Evian Thonon Gaillard,1,0,H,0.0,0.0,D,,10.0,7.0,5.0,2.0,12.0,19.0,2.0,7.0,1.0,2.0,0.0,1.0,20.254166666666663,7.066666666666667,0.0,2014,1.4105263157894736,1.081578947368421,1.4,0.3,1.2,0.2,0.0
2014-08-31,Bordeaux,Bastia,1,1,D,0.0,1.0,A,,23.0,8.0,4.0,4.0,17.0,17.0,4.0,0.0,0.0,3.0,0.0,0.0,19.166666666666668,7.991666666666668,0.0,2014,1.4105263157894736,1.081578947368421,2.6,0.5,0.8,0.2,1.0
2014-08-31,Paris SG,St Etienne,5,0,H,2.0,0.0,H,,13.0,8.0,8.0,2.0,7.0,14.0,4.0,7.0,0.0,1.0,0.0,0.0,16.441666666666666,13.6625,0.2,2014,1.4105263157894736,1.081578947368421,2.2,0.9,2.2,0.5,2.0
2014-09-12,Lyon,Monaco,2,1,H,1.0,1.0,D,,11.0,16.0,3.0,9.0,13.0,10.0,6.0,7.0,1.0,1.0,0.0,0.0,16.349999999999998,16.779166666666665,0.0,2014,1.4105263157894736,1.081578947368421,1.4,0.5,1.8,0.6,-1.0
2014-09-13,Rennes,Paris SG,1,1,D,0.0,1.0,A,,5.0,8.0,2.0,5.0,11.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,17.9375,11.533333333333331,0.0,2014,1.4105263157894736,1.081578947368421,2.2,0.3,1.2,0.5,-2.0
2014-09-13,St Etienne,Caen,1,0,H,0.0,0.0,D,,12.0,5.0,3.0,1.0,8.0,13.0,6.0,2.0,0.0,2.0,0.0,0.0,14.616666666666664,14.366666666666664,0.0,2014,1.4105263157894736,1.081578947368421,1.6,0.6,2.5,0.6666666666666666,0.0
2014-09-13,Reims,Toulouse,2,0,H,1.0,0.0,H,,6.0,14.0,3.0,1.0,14.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,16.962499999999995,13.004166666666668,0.0,2014,1.4105263157894736,1.081578947368421,0.8,0.3,0.6,0.3,-1.0
2014-09-13,Montpellier,Lorient,1,0,H,1.0,0.0,H,,11.0,11.0,1.0,4.0,11.0,16.0,3.0,3.0,1.0,2.0,0.0,0.0,21.337499999999995,11.570833333333333,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.4,1.2,0.3,-2.0
2014-09-13,Bastia,Lens,1,1,D,0.0,1.0,A,,9.0,6.0,4.0,2.0,12.0,9.0,8.0,2.0,1.0,2.0,0.0,0.0,21.20833333333334,7.754166666666666,0.0,2014,1.4105263157894736,1.081578947368421,1.4,0.3,0.5,0.3333333333333333,0.0
2014-09-13,Nice,Metz,1,0,H,0.0,0.0,D,,9.0,12.0,2.0,1.0,11.0,20.0,8.0,3.0,1.0,2.0,0.0,0.0,20.941666666666663,4.891666666666665,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.4,0.0,0.0,0.0
2014-09-14,Evian Thonon Gaillard,Marseille,1,3,A,0.0,2.0,A,,10.0,6.0,1.0,4.0,13.0,11.0,5.0,3.0,1.0,0.0,0.0,0.0,15.3375,3.170833333333333,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.4,1.8,0.2,-1.0
2014-09-14,Guingamp,Bordeaux,2,1,H,2.0,0.0,H,,11.0,7.0,6.0,2.0,14.0,10.0,2.0,4.0,0.0,2.0,0.0,0.0,17.454166666666666,21.404166666666665,0.0,2014,1.4105263157894736,1.081578947368421,0.8,0.3,1.4,0.3,-1.0
2014-09-14,Lille,Nantes,2,0,H,0.0,0.0,D,,13.0,10.0,5.0,3.0,18.0,21.0,5.0,5.0,2.0,1.0,0.0,0.0,16.03333333333333,11.804166666666662,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.6,1.8,0.1,0.0
2014-09-19,Bordeaux,Evian Thonon Gaillard,2,1,H,1.0,0.0,H,,7.0,8.0,2.0,2.0,12.0,16.0,4.0,7.0,0.0,2.0,0.0,0.0,23.49166666666667,8.133333333333331,0.1,2014,1.4105263157894736,1.081578947368421,2.6,0.5,1.0,0.2,1.0
2014-09-20,Metz,Bastia,3,1,H,1.0,1.0,D,,19.0,10.0,9.0,1.0,12.0,12.0,4.0,4.0,1.0,2.0,0.0,0.0,18.37083333333333,7.212499999999999,0.0,2014,1.4105263157894736,1.081578947368421,1.5,0.3333333333333333,1.0,0.2,0.0
2014-09-20,Toulouse,Caen,3,3,D,1.0,1.0,D,,23.0,12.0,7.0,5.0,10.0,15.0,4.0,6.0,2.0,3.0,0.0,0.0,22.875,4.708333333333333,0.0,2014,1.4105263157894736,1.081578947368421,1.4,0.4,1.6666666666666667,0.5,0.0
2014-09-20,Lorient,Reims,0,1,A,0.0,0.0,D,,6.0,7.0,0.0,3.0,9.0,15.0,3.0,1.0,1.0,2.0,0.0,0.0,19.57916666666667,9.916666666666668,0.3,2014,1.4105263157894736,1.081578947368421,2.0,0.3,0.8,0.1,0.0
2014-09-20,Marseille,Rennes,3,0,H,0.0,0.0,D,,16.0,13.0,7.0,5.0,16.0,22.0,7.0,5.0,1.0,1.0,0.0,0.0,22.620833333333326,10.025,4.9,2014,1.4105263157894736,1.081578947368421,1.8,0.6,1.2,0.5,-1.0
2014-09-20,Nantes,Nice,2,1,H,2.0,0.0,H,,19.0,4.0,4.0,2.0,14.0,11.0,10.0,4.0,0.0,1.0,0.0,0.0,19.70833333333333,7.187499999999999,0.2,2014,1.4105263157894736,1.081578947368421,0.8,0.4,0.0,0.1,2.0
2014-09-21,Lens,St Etienne,0,1,A,0.0,0.0,D,,9.0,15.0,4.0,3.0,15.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0,16.12916666666667,16.366666666666667,1.2000000000000002,2014,1.4105263157894736,1.081578947368421,2.0,0.3333333333333333,1.8,0.5,0.0
2014-09-21,Lille,Montpellier,0,0,D,0.0,0.0,D,,13.0,5.0,2.0,0.0,15.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,15.949999999999998,15.325,2.5,2014,1.4105263157894736,1.081578947368421,1.4,0.6,1.2,0.2,2.0
2014-09-21,Monaco,Guingamp,1,0,H,1.0,0.0,H,,19.0,3.0,7.0,2.0,15.0,17.0,6.0,2.0,3.0,2.0,0.0,0.0,21.5875,6.820833333333333,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.4,0.6,0.3,0.0
2014-09-21,Paris SG,Lyon,1,1,D,1.0,0.0,H,,12.0,9.0,3.0,5.0,13.0,17.0,4.0,2.0,3.0,1.0,0.0,0.0,17.166666666666668,11.2125,4.1000000000000005,2014,1.4105263157894736,1.081578947368421,2.6,0.9,1.0,0.5,4.0
2014-09-23,Reims,Marseille,0,5,A,0.0,2.0,A,,10.0,21.0,3.0,11.0,17.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0,12.145833333333336,7.970833333333332,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.3,1.8,0.3,0.0
2014-09-23,Rennes,Toulouse,0,3,A,0.0,1.0,A,,16.0,9.0,4.0,5.0,14.0,10.0,6.0,7.0,3.0,3.0,0.0,0.0,13.670833333333333,9.9125,0.0,2014,1.4105263157894736,1.081578947368421,1.8,0.3,0.6,0.3,-1.0
2014-09-24,Lyon,Lorient,4,0,H,2.0,0.0,H,,14.0,13.0,9.0,2.0,7.0,12.0,5.0,7.0,0.0,1.0,0.0,0.0,13.841666666666669,3.3375000000000004,5.1000000000000005,2014,1.4105263157894736,1.081578947368421,1.6,0.5,0.8,0.3,-1.0
2014-09-24,Nice,Lille,1,0,H,1.0,0.0,H,,9.0,6.0,3.0,3.0,15.0,16.0,11.0,2.0,1.0,1.0,0.0,0.0,18.2,5.616666666666666,0.3,2014,1.4105263157894736,1.081578947368421,1.2,0.4,1.4,0.4,1.0
2014-09-24,Montpellier,Monaco,0,1,A,0.0,0.0,D,,9.0,13.0,3.0,7.0,9.0,15.0,4.0,4.0,1.0,1.0,0.0,0.0,17.8625,16.77916666666667,11.2,2014,1.4105263157894736,1.081578947368421,1.0,0.4,1.8,0.6,0.0
2014-09-24,Guingamp,Metz,0,1,A,0.0,1.0,A,,12.0,9.0,1.0,4.0,10.0,29.0,7.0,8.0,1.0,2.0,0.0,1.0,13.816666666666665,15.833333333333336,0.8,2014,1.4105263157894736,1.081578947368421,1.0,0.4,0.0,0.0,0.0
2014-09-24,Caen,Paris SG,0,2,A,0.0,1.0,A,,14.0,16.0,3.0,8.0,7.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,13.404166666666669,12.949999999999996,0.6000000000000001,2014,1.4105263157894736,1.081578947368421,0.0,0.0,1.4,0.5,0.0
2014-09-24,Bastia,Nantes,0,0,D,0.0,0.0,D,,4.0,14.0,0.0,2.0,11.0,17.0,4.0,6.0,2.0,2.0,1.0,0.0,19.83333333333333,5.320833333333332,1.9,2014,1.4105263157894736,1.081578947368421,1.2,0.3,1.6,0.1,0.0
2014-09-24,Evian Thonon Gaillard,Lens,2,1,H,2.0,0.0,H,,14.0,9.0,3.0,4.0,7.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,14.975,3.441666666666667,5.400000000000001,2014,1.4105263157894736,1.081578947368421,0.8,0.4,0.6666666666666666,0.25,0.0
2014-09-25,St Etienne,Bordeaux,1,1,D,1.0,1.0,D,,22.0,3.0,7.0,2.0,18.0,19.0,11.0,1.0,1.0,3.0,0.0,0.0,11.591666666666669,13.670833333333334,0.1,2014,1.4105263157894736,1.081578947368421,1.8,0.6,1.4,0.3,1.0
2014-09-27,Lille,Bastia,1,0,H,1.0,0.0,H,,19.0,8.0,7.0,2.0,10.0,20.0,5.0,1.0,3.0,3.0,0.0,0.0,16.870833333333334,5.0375000000000005,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.6,1.0,0.2,1.0
2014-09-27,Lorient,Evian Thonon Gaillard,0,2,A,0.0,1.0,A,,16.0,5.0,4.0,3.0,12.0,13.0,9.0,3.0,1.0,2.0,1.0,0.0,17.775,13.729166666666664,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.3,1.2,0.2,0.0
2014-09-27,Metz,Reims,3,0,H,0.0,0.0,D,,17.0,4.0,9.0,1.0,14.0,10.0,4.0,3.0,0.0,1.0,0.0,2.0,16.008333333333333,8.858333333333336,0.0,2014,1.4105263157894736,1.081578947368421,2.0,0.5,1.0,0.2,0.0
2014-09-27,Monaco,Nice,0,1,A,0.0,1.0,A,,8.0,8.0,1.0,2.0,13.0,23.0,5.0,2.0,2.0,4.0,0.0,0.0,20.316666666666663,3.8874999999999993,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.5,0.2,0.1,1.0
2014-09-27,Montpellier,Guingamp,2,1,H,0.0,0.0,D,,9.0,11.0,5.0,6.0,14.0,21.0,5.0,4.0,0.0,3.0,0.0,1.0,17.508333333333333,7.512499999999999,0.0,2014,1.4105263157894736,1.081578947368421,0.6,0.4,0.4,0.3,0.0
2014-09-27,Toulouse,Paris SG,1,1,D,1.0,1.0,D,,11.0,8.0,5.0,2.0,23.0,16.0,4.0,5.0,0.0,3.0,0.0,0.0,18.195833333333333,10.6125,0.0,2014,1.4105263157894736,1.081578947368421,2.0,0.4,1.6,0.5,-2.0
2014-09-28,Nantes,Lyon,1,1,D,0.0,0.0,D,,14.0,10.0,4.0,5.0,13.0,9.0,5.0,3.0,2.0,1.0,0.0,0.0,18.375,9.879166666666668,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.5,1.2,0.4,-1.0
2014-09-28,Marseille,St Etienne,2,1,H,2.0,0.0,H,,14.0,11.0,8.0,5.0,8.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0,20.808333333333334,13.1125,0.0,2014,1.4105263157894736,1.081578947368421,2.4,0.6,1.6,0.6,1.0
2014-09-28,Bordeaux,Rennes,2,1,H,0.0,0.0,D,,14.0,12.0,4.0,6.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,20.54583333333333,7.341666666666668,0.0,2014,1.4105263157894736,1.081578947368421,2.6,0.5,0.8,0.4,0.0
2014-09-28,Lens,Caen,0,0,D,0.0,0.0,D,,9.0,13.0,2.0,2.0,8.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,17.25833333333333,9.1625,0.0,2014,1.4105263157894736,1.081578947368421,1.3333333333333333,0.25,2.0,0.4,0.0
2014-10-03,Reims,Bordeaux,1,0,H,1.0,0.0,H,,7.0,12.0,0.0,3.0,16.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0,16.316666666666666,6.6625000000000005,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.2,1.4,0.3,1.0
2014-10-04,Rennes,Lens,2,0,H,0.0,0.0,D,,16.0,8.0,7.0,1.0,9.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,14.408333333333331,14.341666666666669,4.0,2014,1.4105263157894736,1.081578947368421,1.8,0.2,0.75,0.2,0.0
2014-10-04,Bastia,Lorient,0,2,A,0.0,0.0,D,,6.0,14.0,3.0,6.0,17.0,15.0,3.0,3.0,1.0,2.0,0.0,0.0,20.054166666666664,10.462500000000002,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.3,0.6,0.3,3.0
2014-10-04,Caen,Marseille,1,2,A,0.0,0.0,D,,11.0,22.0,4.0,9.0,10.0,11.0,4.0,9.0,0.0,1.0,0.0,0.0,15.129166666666665,15.59583333333333,3.9,2014,1.4105263157894736,1.081578947368421,0.0,0.0,2.6,0.4,0.0
2014-10-04,Evian Thonon Gaillard,Metz,3,0,H,0.0,0.0,D,,8.0,8.0,2.0,3.0,22.0,24.0,2.0,3.0,1.0,5.0,0.0,0.0,16.991666666666667,4.5,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.5,0.25,0.2,0.0
2014-10-04,Nice,Montpellier,1,1,D,0.0,0.0,D,,10.0,7.0,2.0,2.0,13.0,16.0,4.0,3.0,1.0,3.0,0.0,0.0,19.8375,4.2958333333333325,0.3,2014,1.4105263157894736,1.081578947368421,1.2,0.5,0.4,0.2,0.0
2014-10-05,St Etienne,Toulouse,0,1,A,0.0,1.0,A,,21.0,7.0,1.0,1.0,14.0,16.0,10.0,2.0,1.0,1.0,0.0,0.0,13.341666666666669,6.575,5.199999999999999,2014,1.4105263157894736,1.081578947368421,1.6,0.6,1.0,0.3,-1.0
2014-10-05,Paris SG,Monaco,1,1,D,0.0,0.0,D,,7.0,15.0,2.0,5.0,11.0,17.0,2.0,7.0,3.0,2.0,0.0,0.0,12.529166666666669,13.083333333333336,1.2000000000000002,2014,1.4105263157894736,1.081578947368421,2.6,0.8,1.2,0.6,0.0
2014-10-05,Guingamp,Nantes,0,1,A,0.0,1.0,A,,16.0,12.0,4.0,3.0,9.0,16.0,6.0,5.0,1.0,3.0,0.0,0.0,12.883333333333333,9.633333333333333,0.0,2014,1.4105263157894736,1.081578947368421,0.8,0.4,0.4,0.1,1.0
2014-10-05,Lyon,Lille,3,0,H,2.0,0.0,H,,14.0,12.0,6.0,2.0,21.0,20.0,3.0,1.0,1.0,4.0,0.0,0.0,15.004166666666665,6.1916666666666655,10.1,2014,1.4105263157894736,1.081578947368421,1.6,0.5,1.4,0.4,0.0
2014-10-17,Lens,Paris SG,1,3,A,1.0,2.0,A,,12.0,15.0,4.0,8.0,16.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,15.2625,14.929166666666664,6.0,2014,1.4105263157894736,1.081578947368421,1.0,0.2,1.2,0.4,0.0
2014-10-18,Lille,Guingamp,1,2,A,0.0,1.0,A,,29.0,6.0,10.0,4.0,8.0,17.0,9.0,1.0,3.0,2.0,0.0,1.0,17.549999999999997,17.979166666666668,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.6,0.4,0.2,1.0
2014-10-18,Lorient,St Etienne,0,1,A,0.0,0.0,D,,3.0,15.0,1.0,6.0,13.0,15.0,3.0,7.0,2.0,2.0,0.0,0.0,18.5375,22.25833333333333,0.4,2014,1.4105263157894736,1.081578947368421,1.0,0.3,1.4,0.5,1.0
2014-10-18,Metz,Rennes,0,0,D,0.0,0.0,D,,13.0,14.0,3.0,3.0,8.0,11.0,6.0,7.0,2.0,0.0,0.0,0.0,15.491666666666667,8.491666666666667,0.0,2014,1.4105263157894736,1.081578947368421,2.25,0.6,0.4,0.4,0.0
2014-10-18,Monaco,Evian Thonon Gaillard,2,0,H,1.0,0.0,H,,9.0,11.0,4.0,3.0,15.0,12.0,0.0,4.0,3.0,3.0,0.0,0.0,20.01666666666667,3.716666666666665,0.6000000000000001,2014,1.4105263157894736,1.081578947368421,0.8,0.4,1.6,0.3,0.0
2014-10-18,Nantes,Reims,1,1,D,1.0,0.0,H,,10.0,12.0,4.0,6.0,12.0,14.0,3.0,2.0,2.0,4.0,0.0,0.0,19.525,11.845833333333331,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.5,1.0,0.1,0.0
2014-10-18,Nice,Bastia,0,1,A,0.0,0.0,D,,19.0,3.0,4.0,1.0,15.0,13.0,7.0,1.0,3.0,3.0,0.0,0.0,19.541666666666668,3.716666666666665,0.6000000000000001,2014,1.4105263157894736,1.081578947368421,1.4,0.5,0.8,0.1,2.0
2014-10-19,Marseille,Toulouse,2,0,H,2.0,0.0,H,,15.0,7.0,5.0,1.0,17.0,22.0,9.0,3.0,2.0,3.0,0.0,0.0,19.89583333333334,7.720833333333334,0.0,2014,1.4105263157894736,1.081578947368421,2.0,0.6,1.2,0.3,0.0
2014-10-19,Lyon,Montpellier,5,1,H,2.0,0.0,H,,20.0,10.0,11.0,2.0,18.0,11.0,7.0,6.0,6.0,3.0,0.0,0.0,18.875,14.1875,0.0,2014,1.4105263157894736,1.081578947368421,2.2,0.6,0.6,0.2,0.0
2014-10-19,Bordeaux,Caen,1,1,D,1.0,0.0,H,,12.0,11.0,1.0,4.0,12.0,20.0,5.0,6.0,2.0,3.0,0.0,0.0,21.266666666666666,8.295833333333333,0.0,2014,1.4105263157894736,1.081578947368421,2.0,0.5,1.6,0.3333333333333333,0.0
2014-10-24,Toulouse,Lens,0,2,A,0.0,2.0,A,,16.0,7.0,4.0,2.0,8.0,10.0,15.0,2.0,1.0,2.0,0.0,0.0,12.854166666666666,6.025000000000001,0.0,2014,1.4105263157894736,1.081578947368421,2.0,0.4,0.6,0.16666666666666666,0.0
2014-10-25,Bastia,Monaco,1,3,A,1.0,1.0,D,,9.0,17.0,5.0,8.0,12.0,19.0,4.0,5.0,3.0,2.0,0.0,0.0,18.33333333333333,7.275000000000001,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.3,1.0,0.6,-2.0
2014-10-25,Caen,Lorient,2,1,H,1.0,1.0,D,,14.0,8.0,5.0,2.0,10.0,15.0,3.0,4.0,1.0,3.0,0.0,0.0,13.391666666666667,8.350000000000001,0.0,2014,1.4105263157894736,1.081578947368421,0.25,0.0,0.8,0.4,0.0
2014-10-25,Evian Thonon Gaillard,Nantes,0,2,A,0.0,1.0,A,,9.0,14.0,0.0,7.0,9.0,16.0,2.0,4.0,2.0,2.0,0.0,0.0,11.95,4.095833333333333,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.5,0.4,0.2,2.0
2014-10-25,Paris SG,Bordeaux,3,0,H,1.0,0.0,H,,11.0,8.0,5.0,1.0,16.0,11.0,5.0,4.0,2.0,0.0,1.0,1.0,13.045833333333327,3.266666666666666,0.3,2014,1.4105263157894736,1.081578947368421,2.6,0.7,1.2,0.3,2.0
2014-10-25,Reims,Montpellier,1,0,H,0.0,0.0,D,,12.0,13.0,1.0,5.0,15.0,12.0,5.0,6.0,3.0,0.0,0.0,0.0,12.654166666666669,4.891666666666667,0.6,2014,1.4105263157894736,1.081578947368421,1.0,0.3,0.8,0.2,-2.0
2014-10-26,Guingamp,Nice,2,7,A,1.0,4.0,A,,14.0,13.0,5.0,10.0,12.0,15.0,5.0,7.0,0.0,1.0,0.0,0.0,13.025,10.429166666666664,0.0,2014,1.4105263157894736,1.081578947368421,0.4,0.3,0.4,0.2,1.0
2014-10-26,Lyon,Marseille,1,0,H,0.0,0.0,D,,10.0,11.0,5.0,4.0,25.0,19.0,3.0,3.0,1.0,3.0,0.0,0.0,11.8125,5.916666666666667,0.0,2014,1.4105263157894736,1.081578947368421,2.8,0.7,2.8,0.5,0.0
2014-10-26,Rennes,Lille,2,0,H,0.0,0.0,D,,12.0,7.0,6.0,3.0,12.0,6.0,5.0,4.0,1.0,2.0,0.0,0.0,12.041666666666664,5.779166666666666,0.0,2014,1.4105263157894736,1.081578947368421,2.0,0.3,1.2,0.4,0.0
2014-10-26,St Etienne,Metz,1,0,H,0.0,0.0,D,,12.0,10.0,5.0,1.0,6.0,16.0,12.0,1.0,1.0,2.0,0.0,0.0,10.804166666666667,8.241666666666669,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.5,0.2,0.16666666666666666,0.0
2014-10-31,Monaco,Reims,1,1,D,1.0,0.0,H,,12.0,7.0,5.0,1.0,9.0,15.0,6.0,5.0,1.0,2.0,0.0,0.0,15.854166666666666,3.029166666666667,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.4,1.0,0.1,1.0
2014-11-01,Guingamp,Bastia,1,0,H,1.0,0.0,H,,9.0,7.0,2.0,3.0,13.0,9.0,4.0,5.0,2.0,1.0,0.0,0.0,15.025000000000004,19.604166666666668,1.6,2014,1.4105263157894736,1.081578947368421,0.8,0.3,0.6,0.2,0.0
2014-11-01,Lille,St Etienne,1,1,D,1.0,0.0,H,,17.0,7.0,8.0,3.0,10.0,13.0,6.0,7.0,2.0,2.0,0.0,0.0,14.358333333333334,13.533333333333331,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.6,1.0,0.6,1.0
2014-11-01,Lorient,Paris SG,1,2,A,1.0,0.0,H,,17.0,12.0,5.0,8.0,15.0,17.0,2.0,4.0,2.0,0.0,0.0,0.0,16.183333333333334,19.54583333333333,0.4,2014,1.4105263157894736,1.081578947368421,0.8,0.2,1.4,0.4,-1.0
2014-11-01,Metz,Caen,3,2,H,1.0,0.0,H,,11.0,12.0,4.0,3.0,15.0,6.0,0.0,5.0,2.0,0.0,0.0,1.0,12.333333333333334,8.641666666666667,0.0,2014,1.4105263157894736,1.081578947368421,1.8,0.5,1.2,0.2857142857142857,0.0
2014-11-01,Montpellier,Evian Thonon Gaillard,2,0,H,1.0,0.0,H,,14.0,7.0,6.0,1.0,13.0,19.0,4.0,5.0,2.0,1.0,0.0,0.0,14.391666666666667,9.7875,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.4,1.0,0.2,0.0
2014-11-01,Nice,Lyon,1,3,A,0.0,0.0,D,,9.0,16.0,3.0,8.0,15.0,19.0,5.0,5.0,3.0,2.0,0.0,0.0,16.5125,3.6541666666666655,0.0,2014,1.4105263157894736,1.081578947368421,0.8,0.4,1.0,0.4,-1.0
2014-11-02,Bordeaux,Toulouse,2,1,H,0.0,0.0,D,,13.0,10.0,3.0,2.0,11.0,24.0,4.0,9.0,0.0,4.0,0.0,0.0,15.141666666666666,7.366666666666667,14.3,2014,1.4105263157894736,1.081578947368421,2.0,0.4,0.8,0.2,-1.0
2014-11-02,Marseille,Lens,2,1,H,1.0,1.0,D,,14.0,15.0,5.0,4.0,12.0,16.0,9.0,2.0,2.0,1.0,1.0,0.0,14.154166666666669,7.395833333333335,0.0,2014,1.4105263157894736,1.081578947368421,2.2,0.7,1.0,0.2857142857142857,0.0
2014-11-02,Nantes,Rennes,1,1,D,1.0,1.0,D,,12.0,2.0,3.0,1.0,12.0,18.0,6.0,2.0,3.0,3.0,0.0,0.0,14.066666666666665,19.508333333333333,3.3,2014,1.4105263157894736,1.081578947368421,1.0,0.4,0.4,0.3,-3.0
2014-11-07,Rennes,Lorient,1,0,H,0.0,0.0,D,,8.0,6.0,3.0,2.0,16.0,12.0,1.0,3.0,3.0,3.0,0.0,0.0,11.983333333333334,23.245833333333334,10.2,2014,1.4105263157894736,1.081578947368421,2.2,0.4,0.6,0.4,0.0
2014-11-08,Toulouse,Metz,3,0,H,1.0,0.0,H,,11.0,12.0,4.0,2.0,18.0,18.0,6.0,2.0,1.0,1.0,0.0,0.0,10.666666666666666,6.854166666666667,0.0,2014,1.4105263157894736,1.081578947368421,1.4,0.3,0.2,0.14285714285714285,0.0
2014-11-08,Lens,Bordeaux,1,2,A,0.0,2.0,A,,8.0,12.0,2.0,3.0,10.0,10.0,6.0,2.0,2.0,3.0,0.0,0.0,10.741666666666664,22.46666666666667,0.0,2014,1.4105263157894736,1.081578947368421,1.0,0.16666666666666666,1.0,0.3,0.0
2014-11-08,Bastia,Montpellier,2,0,H,2.0,0.0,H,,10.0,7.0,5.0,1.0,21.0,17.0,2.0,5.0,2.0,3.0,0.0,0.0,16.208333333333336,10.891666666666666,0.0,2014,1.4105263157894736,1.081578947368421,0.6,0.2,0.4,0.2,0.0
2014-11-08,Caen,Nantes,1,2,A,1.0,1.0,D,,13.0,7.0,5.0,3.0,9.0,12.0,10.0,1.0,0.0,3.0,0.0,0.0,10.7875,22.945833333333336,3.8,2014,1.4105263157894736,1.081578947368421,0.6,0.16666666666666666,0.8,0.3,0.0
2014-11-08,Evian Thonon Gaillard,Nice,1,0,H,0.0,0.0,D,,10.0,8.0,2.0,4.0,14.0,17.0,3.0,5.0,1.0,3.0,0.0,0.0,7.966666666666666,3.970833333333333,0.0,2014,1.4105263157894736,1.081578947368421,1.2,0.5,1.8,0.2,2.0
2014-11-09,Lyon,Guingamp,3,1,H,2.0,1.0,H,,13.0,11.0,6.0,5.0,21.0,9.0,8.0,3.0,1.0,1.0,0.0,0.0,8.354166666666668,3.9125,16.500000000000004,2014,1.4105263157894736,1.081578947368421,3.0,0.8,0.8,0.2,2.0
2014-11-09,Paris SG,Marseille,2,0,H,1.0,0.0,H,,21.0,17.0,10.0,2.0,15.0,12.0,6.0,8.0,1.0,0.0,0.0,1.0,10.495833333333334,11.75,1.3000000000000005,2014,1.4105263157894736,1.081578947368421,2.4,0.7,2.2,0.5,2.0
2014-11-09,Reims,Lille,2,0,H,2.0,0.0,H,,18.0,9.0,11.0,2.0,15.0,16.0,9.0,3.0,2.0,3.0,0.0,1.0,9.941666666666666,10.329166666666666,2.0,2014,1.4105263157894736,1.081578947368421,0.8,0.4,0.4,0.3,1.0
2014-11-09,St Etienne,Monaco,1,1,D,0.0,1.0,A,,11.0,6.0,3.0,2.0,11.0,19.0,5.0,1.0,2.0,2.0,0.0,1.0,7.699999999999998,3.7666666666666657,20.8,2014,1.4105263157894736,1.081578947368421,0.6,0.5,1.4,0.6,2.0
2014-11-21,Metz,Paris SG,2,3,A,0.0,2.0,A,,14.0,14.0,4.0,9.0,16.0,13.0,3.0,3.0,4.0,1.0,0.0,0.0,7.195833333333334,10.41666666666667,0.1,2014,1.4105263157894736,1.081578947368421,2.2,0.5714285714285714,1.8,0.4,0.0
2014-11-22,Nice,Reims,0,0,D,0.0,0.0,D,,13.0,10.0,3.0,2.0,13.0,15.0,6.0,5.0,2.0,2.0,0.0,0.0,13.845833333333331,5.775,0.0,2014,1.4105263157894736,1.081578947368421,0.8,0.4,1.0,0.1,1.0
2014-11-22,Lorient,Lens,1,0,H,1.0,0.0,H,,24.0,5.0,13.0,1.0,14.0,14.0,8.0,1.0,1.0,0.0,0.0,1.0,14.095833333333331,8.825000000000001,5.700000000000001,2014,1.4105263157894736,1.081578947368421,1.0,0.2,1.0,0.25,0.0
